"","sourcedb","SiteName","LabCode","C14Age","C14SD","db_period","db_culture","Period","lon","lat","colors","median","tpq","taq"
"201","neonet","La Draga","Beta-315049",6130,40,"EN",NA,"EN",2.758536,42.126877,NA,-5066.55718384778,-4840,-5300
"202","neonet","La Draga","Beta-315050",6180,40,"EN",NA,"EN",2.758536,42.126877,NA,-5122.51910972891,-4907,-5312
"203","neonet","La Draga","Beta-315051",6210,40,"EN",NA,"EN",2.758536,42.126877,NA,-5141.5387505305,-4944,-5326
"204","neonet","La Draga","Beta-315052",6270,30,"EN",NA,"EN",2.758536,42.126877,NA,-5260.44499963482,-5045,-5370
"205","neonet","Cova dels Trocs","Beta-316512",6080,40,"EN",NA,"EN",0.545612,42.452256,NA,-4988.44758044634,-4788,-5214
"206","neonet","Cova dels Trocs","Beta-316514",6050,40,"EN",NA,"EN",0.545612,42.452256,NA,-4948.41374068761,-4726,-5210
"207","neonet","Cova Font Major","Beta-317705",6310,40,"EN",NA,"EN",1.102753,41.398513,NA,-5269.18407073456,-5049,-5472
"208","neonet","Balma Margineda","Beta-325681",6630,40,"EN",NA,"EN",1.487,42.4824,NA,-5562.03517726945,-5417,-5713
"209","neonet","Balma Margineda","Beta-325682",6410,40,"EN",NA,"EN",1.487,42.4824,NA,-5385.60988332234,-5214,-5523
"210","neonet","Cova del Frare","Beta-325687",6020,40,"EN",NA,"EN",2.019095,41.637334,NA,-4910.41143078375,-4717,-5206
"211","neonet","Cova del Frare","Beta-325688",6070,30,"EN",NA,"EN",2.019095,41.637334,NA,-4973.78386228015,-4796,-5208
"212","neonet","Cova del Frare","Beta-325690",6170,40,"EN",NA,"EN",2.019095,41.637334,NA,-5116.42695120191,-4854,-5309
"213","neonet","Peiro Signado","Beta-330612",6770,40,"EN",NA,"EN",3.32891,43.3083,NA,-5671.73205198466,-5531,-5830
"214","neonet","Mas Is","Beta-331018",6030,30,"EN",NA,"EN",-0.582689,38.760273,NA,-4922.04757857613,-4732,-5203
"215","neonet","Mas Is","Beta-331019",6140,30,"EN",NA,"EN",-0.582689,38.760273,NA,-5087.63045410917,-4853,-5293
"216","neonet","Abri des Castelli","Beta-332596",6680,40,"EN",NA,"EN",9.033342,42.255492,NA,-5588.3767627763,-5477,-5729
"217","neonet","Abrigo de l'Esplugon","Beta-338509",5970,30,"EN",NA,"EN",-0.409051,42.412895,NA,-4848.35159554017,-4711,-5022
"218","neonet","Valmayor XI","Beta-341167",6090,30,"EN",NA,"EN",0.280112,41.361465,NA,-5002.10511863395,-4804,-5211
"219","neonet","Laghetti del Crestoso","Beta-35241",7850,80,"LM",NA,"LM",10.309073,45.858702,NA,-6723.8478804602,-6428,-7074
"220","neonet","Laghetti del Crestoso","Beta-35421",7850,80,"LM",NA,"LM",10.309073,45.858702,NA,-6723.8478804602,-6428,-7074
"221","neonet","Coro Trasito","Beta-358571",5990,40,"EN",NA,"EN",0.177973,42.595563,NA,-4876.79893038549,-4706,-5201
"222","neonet","Espantalobos","Beta-361624",7390,40,"LM",NA,"LM",-0.360065,42.14992,NA,-6265.48297423834,-6067,-6427
"223","neonet","Espantalobos","Beta-361625",7900,50,"LM",NA,"LM",-0.360065,42.14992,NA,-6778.08749439917,-6506,-7059
"224","neonet","Coro Trasito","Beta-366546",6150,40,"EN",NA,"EN",0.177973,42.595563,NA,-5101.07452259199,-4847,-5304
"225","neonet","Cueva de Nerja","Beta-369357",6300,40,"EN",NA,"EN",-3.844529,36.762871,NA,-5263.80440159906,-5044,-5471
"226","neonet","Abrigo de Artusia","Beta-374431",7680,40,"LM",NA,"LM",-1.618626,42.65049,NA,-6515.1784073206,-6400,-6651
"227","neonet","Abrigo de Artusia","Beta-374432",7790,40,"LM",NA,"LM",-1.618626,42.65049,NA,-6612.23153161452,-6457,-7018
"228","neonet","Abrigo de Artusia","Beta-379670",7210,30,"LM",NA,"LM",-1.618626,42.65049,NA,-6055.46279222624,-5922,-6227
"229","neonet","Abric del Xicoto","Beta-382458",6210,30,"EN",NA,"EN",0.947597,41.914178,NA,-5138.47868796195,-4994,-5313
"230","neonet","Cova Bonica","Beta-384724",6410,30,"EN",NA,"EN",1.932166,41.387861,NA,-5385.47004393923,-5218,-5478
"231","neonet","Cova Bonica","Beta-384726",6390,30,"EN",NA,"EN",1.932166,41.387861,NA,-5359.64874937943,-5215,-5476
"232","neonet","Cova Bonica","Beta-384727",6410,30,"EN",NA,"EN",1.932166,41.387861,NA,-5385.47004393923,-5218,-5478
"233","neonet","Correge-Leucate","Beta-398927",6280,30,"EN",NA,"EN",3.0507,42.8958,NA,-5260.52925890757,-5050,-5373
"234","neonet","Correge-Leucate","Beta-398928",6210,30,"EN",NA,"EN",3.0507,42.8958,NA,-5138.47868796195,-4994,-5313
"235","neonet","Correge-Leucate","Beta-398929",6320,30,"EN",NA,"EN",3.0507,42.8958,NA,-5268.03982142033,-5074,-5469
"236","neonet","Correge-Leucate","Beta-398930",6270,30,"EN",NA,"EN",3.0507,42.8958,NA,-5260.44499963482,-5045,-5370
"237","neonet","Correge-Leucate","Beta-398931",6120,30,"EN",NA,"EN",3.0507,42.8958,NA,-5044.47929455988,-4846,-5216
"238","neonet","Correge-Leucate","Beta-398932",6230,30,"EN",NA,"EN",3.0507,42.8958,NA,-5167.04657887158,-4999,-5321
"239","neonet","Correge-Leucate","Beta-398933",6190,30,"EN",NA,"EN",3.0507,42.8958,NA,-5126.995340333,-4953,-5306
"240","neonet","Grotte Gazel","Beta-398934",6090,30,"EN",NA,"EN",2.421154,43.325325,NA,-5002.10511863395,-4804,-5211
"241","neonet","Grotte Gazel","Beta-398936",6060,30,"LM",NA,"LM",2.421154,43.325325,NA,-4962.11780417701,-4792,-5207
"242","neonet","Grotte Gazel","Beta-398946",6190,30,"EN",NA,"EN",2.421154,43.325325,NA,-5126.995340333,-4953,-5306
"243","neonet","Pont de Roque-Haute","Beta-398950",6920,30,"EN",NA,"EN",3.36003,43.2927,NA,-5790.42161287124,-5667,-5979
"244","neonet","Pont de Roque-Haute","Beta-398951",6870,30,"EN",NA,"EN",3.36003,43.2927,NA,-5746.84785655119,-5629,-5959
"245","neonet","Pont de Roque-Haute","Beta-398952",6910,30,"EN",NA,"EN",3.36003,43.2927,NA,-5781.8299729792,-5663,-5977
"246","neonet","Grotte du Tai","Beta-398955",6250,30,"EN",NA,"EN",4.54302,43.94283,NA,-5250.509325091,-5013,-5363
"247","neonet","Grotte du Tai","Beta-398956",6180,30,"EN",NA,"EN",4.54302,43.94283,NA,-5122.3841228666,-4946,-5303
"248","neonet","Grotte du Tai","Beta-398958",6120,30,"EN",NA,"EN",4.54302,43.94283,NA,-5044.47929455988,-4846,-5216
"249","neonet","Balma Margineda","Beta-398960",6690,30,"EN",NA,"EN",1.487,42.4824,NA,-5598.44880153475,-5480,-5725
"250","neonet","Cova de Can Sadurni","Beta-398966",6370,30,"EN",NA,"EN",1.912258,41.345381,NA,-5341.48749892971,-5212,-5474
"251","neonet","Cova de Can Sadurni","Beta-398967",6400,30,"EN",NA,"EN",1.912258,41.345381,NA,-5371.04751714013,-5216,-5477
"252","neonet","Abri de Font-Juvenal","Beta-398970",6180,30,"EN",NA,"EN",2.342367,43.29709,NA,-5122.3841228666,-4946,-5303
"253","neonet","Abri de Font-Juvenal","Beta-398971",6250,30,"EN",NA,"EN",2.342367,43.29709,NA,-5250.509325091,-5013,-5363
"254","neonet","Abri de Font-Juvenal","Beta-398972",6310,30,"EN",NA,"EN",2.342367,43.29709,NA,-5260.85789216388,-5067,-5467
"255","neonet","Abri de Font-Juvenal","Beta-398973",6050,30,"EN",NA,"EN",2.342367,43.29709,NA,-4949.72267402264,-4788,-5206
"256","neonet","Abri de Font-Juvenal","Beta-398974",6090,30,"EN",NA,"EN",2.342367,43.29709,NA,-5002.10511863395,-4804,-5211
"257","neonet","Abri de Font-Juvenal","Beta-398975",6020,30,"EN",NA,"EN",2.342367,43.29709,NA,-4910.10758645882,-4727,-5201
"258","neonet","Abri de Font-Juvenal","Beta-398976",6150,30,"EN",NA,"EN",2.342367,43.29709,NA,-5103.50168138133,-4908,-5296
"259","neonet","Abri Jean Cros","Beta-398981",6070,30,"EN",NA,"EN",2.45125,43.0597,NA,-4973.78386228015,-4796,-5208
"260","neonet","Cova de la Guineu","Beta-406998",6140,30,"EN",NA,"EN",1.660888,41.421104,NA,-5087.63045410917,-4853,-5293
"261","neonet","Sant Pau del Camp","Beta-407494",6200,30,"EN",NA,"EN",2.169751,41.375989,NA,-5132.04153244183,-4991,-5309
"262","neonet","Sant Pau del Camp","Beta-407495",6590,30,"EN",NA,"EN",2.169751,41.375989,NA,-5532.7646016334,-5412,-5630
"263","neonet","Sant Pau del Camp","Beta-407496",6510,30,"EN",NA,"EN",2.169751,41.375989,NA,-5462.37618789677,-5323,-5616
"264","neonet","Grotte du Tai","Beta-428094",6090,30,"EN",NA,"EN",4.54302,43.94283,NA,-5002.10511863395,-4804,-5211
"265","neonet","Grotte du Tai","Beta-428095",6130,30,"EN",NA,"EN",4.54302,43.94283,NA,-5062.0276506579,-4849,-5287
"266","neonet","Coves del Fem","Beta-42864",5970,30,"EN",NA,"EN",0.867881,41.302597,NA,-4848.35159554017,-4711,-5022
"267","neonet","Coves del Fem","Beta-42866",6700,30,"EN",NA,"EN",0.867881,41.302597,NA,-5620.19293759891,-5481,-5728
"268","neonet","Coves del Fem","Beta-42867",6900,30,"EN",NA,"EN",0.867881,41.302597,NA,-5774.00512643687,-5657,-5975
"269","neonet","Grotte du Tai","Beta-432164",6140,30,"EN",NA,"EN",4.54302,43.94283,NA,-5087.63045410917,-4853,-5293
"270","neonet","Grotte du Tai","Beta-432165",6190,30,"EN",NA,"EN",4.54302,43.94283,NA,-5126.995340333,-4953,-5306
"271","neonet","Cova d'Esperit","Beta-432168",6130,30,"EN",NA,"EN",2.9167,42.8334,NA,-5062.0276506579,-4849,-5287
"272","neonet","Mas Neuf","Beta-432170",6040,30,"EN",NA,"EN",4.35799,43.8056,NA,-4936.23629795192,-4785,-5204
"273","neonet","Mas Neuf","Beta-432171",6080,30,"EN",NA,"EN",4.35799,43.8056,NA,-4987.62169387719,-4799,-5210
"274","neonet","Grotte de l'Aigle","Beta-433199",6120,30,"EN",NA,"EN",4.371014,44.263592,NA,-5044.47929455988,-4846,-5216
"275","neonet","Grotte de l'Aigle","Beta-433200",6070,30,"EN",NA,"EN",4.371014,44.263592,NA,-4973.78386228015,-4796,-5208
"276","neonet","Grotte de l'Aigle","Beta-433202",6160,30,"EN",NA,"EN",4.371014,44.263592,NA,-5111.54637511397,-4937,-5299
"277","neonet","Grotte de l'Aigle","Beta-433203",6130,30,"EN",NA,"EN",4.371014,44.263592,NA,-5062.0276506579,-4849,-5287
"278","neonet","Grotte de Camprafaud","Beta-433204",6260,30,"EN",NA,"EN",2.903389,43.45797,NA,-5258.35526369474,-5039,-5367
"279","neonet","Grotte de Camprafaud","Beta-433205",6210,30,"EN",NA,"EN",2.903389,43.45797,NA,-5138.47868796195,-4994,-5313
"280","neonet","Grotte de Camprafaud","Beta-433206",6210,30,"EN",NA,"EN",2.903389,43.45797,NA,-5138.47868796195,-4994,-5313
"281","neonet","Grotte de Camprafaud","Beta-433207",6220,30,"EN",NA,"EN",2.903389,43.45797,NA,-5148.1597360183,-4997,-5317
"282","neonet","Grotte de Camprafaud","Beta-433208",6280,30,"EN",NA,"EN",2.903389,43.45797,NA,-5260.52925890757,-5050,-5373
"283","neonet","Grotte de Camprafaud","Beta-433209",6190,30,"EN",NA,"EN",2.903389,43.45797,NA,-5126.995340333,-4953,-5306
"284","neonet","Cova del Frare","Beta-436332",6150,40,"EN",NA,"EN",2.019095,41.637334,NA,-5101.07452259199,-4847,-5304
"285","neonet","Mileto","Beta-44114",6180,80,"EN",NA,"EN",11.185418,43.829383,NA,-5119.45400331386,-4729,-5471
"286","neonet","Mileto","Beta-44155",6100,80,"EN",NA,"EN",11.185418,43.829383,NA,-5023.56556686398,-4690,-5364
"287","neonet","Balma Margineda","Beta-460418",6250,30,"EN",NA,"EN",1.487,42.4824,NA,-5250.509325091,-5013,-5363
"288","neonet","Grotte Gazel","Beta-469931",6140,30,"LM",NA,"LM",2.421154,43.325325,NA,-5087.63045410917,-4853,-5293
"289","neonet","Ripa Tetta","Beta-47808/CAMS-2681",6890,60,"EN",NA,"EN",15.404016,41.439567,NA,-5775.70773440059,-5566,-6010
"290","neonet","Ripa Tetta","Beta-47808/Cams-2681",6890,60,"EN",NA,"EN",15.404016,41.439567,NA,-5775.70773440059,-5566,-6010
"291","neonet","Cova Gran de Montserrat","Beta-508798",6360,30,"EN",NA,"EN",1.831669,41.573736,NA,-5332.27406843817,-5211,-5473
"292","neonet","Cova Gran de Montserrat","Beta-508799",6380,30,"EN",NA,"EN",1.831669,41.573736,NA,-5349.90940954133,-5213,-5475
"293","neonet","Cova Freda de Montserrat","Beta-508800",6410,30,"EN",NA,"EN",1.832708,41.57355,NA,-5385.47004393923,-5218,-5478
"294","neonet","Coro Trasito","Beta-512244",6190,30,"EN",NA,"EN",0.177973,42.595563,NA,-5126.995340333,-4953,-5306
"295","neonet","Cova del Vidre","Beta-58934",6189,90,"EN",NA,"EN",0.318547,40.857133,NA,-5126.28074741168,-4721,-5475
"296","neonet","Terragne","Beta-59933",6870,70,"EN",NA,"EN",17.626339,40.392311,NA,-5758.66040787703,-5535,-6014
"297","neonet","Terragne","Beta-59934",6930,70,"LM",NA,"LM",17.626339,40.392311,NA,-5813.50948101479,-5569,-6062
"298","neonet","Abrigo de Forcas II","Beta-59995",7090,30,"LM",NA,"LM",0.3402435,42.184362,NA,-5968.25251475251,-5833,-6072
"299","neonet","Abrigo de Forcas II","Beta-59996",6090,180,"EN",NA,"EN",0.3402435,42.184362,NA,-5006.03924196307,-4344,-5621
"300","neonet","Grotta delle Arene Candide","Beta-60689",6050,60,"EN",NA,"EN",8.32828,44.162304,NA,-4950.53631426218,-4704,-5295
"301","neonet","Grotta delle Arene Candide","Beta-60690",6140,160,"EN",NA,"EN",8.32828,44.162304,NA,-5064.47112533336,-4447,-5619
"302","neonet","Grotta delle Arene Candide","Beta-66551",6350,60,"EN",NA,"EN",8.32828,44.162304,NA,-5323.92353712742,-5035,-5525
"303","neonet","Grotta delle Arene Candide","Beta-66553",6880,60,"EN",NA,"EN",8.32828,44.162304,NA,-5766.29988140178,-5564,-5991
"304","neonet","Terragne","Beta-67093",7260,60,"LM",NA,"LM",17.626339,40.392311,NA,-6135.06103881113,-5910,-6391
"305","neonet","Konispol Cave","Beta-67803",7510,90,"LM",NA,"LM",20.177229,39.674781,NA,-6355.08003095044,-6028,-6649
"306","neonet","Konispol Cave","Beta-67804",7630,140,"LM",NA,"LM",20.177229,39.674781,NA,-6483.90825490874,-6014,-7068
"307","neonet","Defensola","Beta-71143",6820,80,"EN",NA,"EN",16.150436,41.893375,NA,-5711.28239783972,-5477,-6008
"308","neonet","Defensola","Beta-71144",6670,70,"EN",NA,"EN",16.150436,41.893375,NA,-5585.99932881901,-5369,-5829
"309","neonet","Favella della Corte","Beta-71633",6940,40,"EN",NA,"EN",16.437459,39.684086,NA,-5813.40661150172,-5663,-5988
"310","neonet","Cascina Cascinetta","Beta-71945",6340,60,"EN",NA,"EN",9.086047,45.066467,NA,-5312.9337430168,-5005,-5519
"311","neonet","Plansallosa","Beta-74311",6180,60,"EN",NA,"EN",2.632176,42.234215,NA,-5121.88392308049,-4804,-5370
"312","neonet","Plansallosa","Beta-74313",6130,60,"EN",NA,"EN",2.632176,42.234215,NA,-5067.05994587152,-4785,-5317
"313","neonet","Cova de les Cendres","Beta-75216",6010,80,"EN",NA,"EN",0.152631,38.685691,NA,-4904.90535909193,-4544,-5301
"314","neonet","Cova de les Cendres","Beta-75217",6150,80,"EN",NA,"EN",0.152631,38.685691,NA,-5089.91688346849,-4719,-5466
"315","neonet","Cova de les Cendres","Beta-75218",6260,80,"EN",NA,"EN",0.152631,38.685691,NA,-5218.15523374176,-4840,-5479
"316","neonet","Cova de les Cendres","Beta-75219",6420,80,"EN",NA,"EN",0.152631,38.685691,NA,-5386.60700308751,-5039,-5628
"317","neonet","Cova de les Cendres","Beta-75220",6730,80,"EN",NA,"EN",0.152631,38.685691,NA,-5642.06129810582,-5377,-5972
"318","neonet","Konispol Cave","Beta-79999",7410,80,"LM",NA,"LM",20.177229,39.674781,NA,-6279.60878431475,-5990,-6561
"319","neonet","Konispol Cave","Beta-80000",7550,80,"LM",NA,"LM",20.177229,39.674781,NA,-6400.25600805491,-6073,-6680
"320","neonet","Konispol Cave","Beta-80001",7550,80,"LM",NA,"LM",20.177229,39.674781,NA,-6400.25600805491,-6073,-6680
"321","neonet","Defensola","Beta-80603",6540,60,"EN",NA,"EN",16.150436,41.893375,NA,-5502.83718370165,-5224,-5664
"322","neonet","Defensola","Beta-80604",6630,70,"EN",NA,"EN",16.150436,41.893375,NA,-5561.23502092339,-5321,-5746
"323","neonet","Cova en Pardo","Beta-89286",6140,50,"EN",NA,"EN",-0.297931,38.814485,NA,-5085.07433436339,-4799,-5310
"324","neonet","Can Xammar","Beta-?",6150,40,"EN",NA,"EN",2.448568,41.539548,NA,-5101.07452259199,-4847,-5304
"325","neonet","Riparo Gaban","Bin-1777",6030,45,"EN",NA,"EN",11.12435,46.093052,NA,-4922.35097973429,-4716,-5209
"326","neonet","Riparo Gaban","Bin-1778",5990,45,"EN",NA,"EN",11.12435,46.093052,NA,-4877.07480589945,-4690,-5204
"327","neonet","Arma dell'Aquila","Bin-3450",6240,90,"EN",NA,"EN",8.32967,44.204708,NA,-5178.80172541589,-4790,-5511
"328","neonet","Cueva de Nerja","Birm-1113",6990,80,"EN",NA,"EN",-3.844529,36.762871,NA,-5867.25300832059,-5623,-6087
"329","neonet","Passo della Comunella","Birm-830",6960,130,"LM",NA,"LM",10.312954,44.280499,NA,-5843.50319147838,-5476,-6327
"330","neonet","Ostiano-Dugali Alti","Bln-2795",6090,100,"EN",NA,"EN",10.26664,45.23257,NA,-5010.50429686243,-4549,-5467
"331","neonet","Arma dello Stefanin","Bln-3276",6610,60,"EN",NA,"EN",8.0021,44.1044,NA,-5548.87096062865,-5329,-5727
"332","neonet","Fienile Rossino","Bln-3277",6810,70,"LM",NA,"LM",10.356111,45.599167,NA,-5699.55329077606,-5479,-5983
"333","neonet","Lugo di Romagna","Bln-3370",6170,50,"EN",NA,"EN",11.901914,44.464184,NA,-5115.22328287493,-4843,-5320
"334","neonet","Fornace Cappuccini","Bln-3372",6320,60,"EN",NA,"EN",11.872712,44.283427,NA,-5288.67923603388,-4997,-5478
"335","neonet","Sammardenchia","Bln-3373",6120,60,"EN",NA,"EN",13.231355,45.975305,NA,-5051.73063030283,-4730,-5314
"336","neonet","Arma dell'Aquila","Bln-3450",6240,90,"EN",NA,"EN",8.32967,44.204708,NA,-5178.80172541589,-4790,-5511
"337","neonet","Valer","Bln-4431",6504,59,"EN",NA,"EN",12.71992,45.893591,NA,-5447.37161066977,-5217,-5633
"338","neonet","Valer","Bln-4432",6400,200,"EN",NA,"EN",12.71992,45.893591,NA,-5333.15121201171,-4547,-5980
"339","neonet","Valer","Bln-4436",6557,71,"EN",NA,"EN",12.71992,45.893591,NA,-5513.818180502,-5220,-5722
"340","neonet","Cueva de Nerja","CNA-102.01",7610,90,"LM",NA,"LM",-3.844529,36.762871,NA,-6460.25289210693,-6080,-6895
"341","neonet","Hundidero-Gato","CNA-1131",6055,35,"EN",NA,"EN",-5.242685,36.727487,NA,-4955.29129957046,-4785,-5208
"342","neonet","Hundidero-Gato","CNA-1132",6270,50,"EN",NA,"EN",-5.242685,36.727487,NA,-5247.58793411087,-4992,-5471
"343","neonet","El Collado","CNA-1625,1",7801,38,"LM",NA,"LM",-0.118948,38.911304,NA,-6621.42989044581,-6462,-7023
"344","neonet","El Collado","CNA-16261,1",7742,35,"LM",NA,"LM",-0.118948,38.911304,NA,-6561.45201161187,-6438,-6692
"345","neonet","Vinya en Pau","CNA-2488.1.1",6410,40,"EN",NA,"EN",1.699466,41.344905,NA,-5385.60988332234,-5214,-5523
"346","neonet","Balma Margineda","CNA-2681.1.1",6083,38,"EN",NA,"EN",1.487,42.4824,NA,-4992.7156491911,-4792,-5214
"347","neonet","Balma Margineda","CNA-2682.1.1",7401,37,"EN",NA,"EN",1.487,42.4824,NA,-6295.3971642467,-6072,-6428
"348","neonet","Coro Trasito","CNA-2944.1.1",6269,33,"EN",NA,"EN",0.177973,42.595563,NA,-5258.66450255475,-5039,-5372
"349","neonet","Cueva de Nerja","CNA-3293.2.1",7907,39,"LM",NA,"LM",-3.844529,36.762871,NA,-6776.06178612277,-6593,-7049
"350","neonet","Cova Avellaner","CNA-3305.1",6204,40,"EN",NA,"EN",2.543608,42.074979,NA,-5137.11295304329,-4942,-5322
"351","neonet","Cova Avellaner","CNA-3305.2",6204,34,"EN",NA,"EN",2.543608,42.074979,NA,-5135.49294811588,-4954,-5315
"352","neonet","Cova Avellaner","CNA-3306.1",6094,40,"EN",NA,"EN",2.543608,42.074979,NA,-5009.7321381652,-4794,-5282
"353","neonet","Cerro de la Higuera","CNA-457",5980,60,"EN",NA,"EN",-4.875803,36.924698,NA,-4867.78262666293,-4557,-5209
"354","neonet","Cueva Lobrica","CNA-4611.1.1",6410,35,"EN",NA,"EN",0.100692,42.515372,NA,-5385.79546945263,-5215,-5509
"355","neonet","Fagnigola","CNA-5150.1.1",6082,30,"EN",NA,"EN",12.687636,45.844969,NA,-4990.60065844864,-4799,-5210
"356","neonet","Fagnigola","CNA-5151.1.1",6117,30,"EN",NA,"EN",12.687636,45.844969,NA,-5039.9784511668,-4845,-5215
"357","neonet","Fagnigola","CNA-5152.1.1",6055,31,"EN",NA,"EN",12.687636,45.844969,NA,-4955.92561830296,-4789,-5207
"358","neonet","Fagnigola","CNA-5153.1.1",6093,30,"EN",NA,"EN",12.687636,45.844969,NA,-5006.52767507621,-4837,-5212
"359","neonet","La Gilliere","CRG-1232",6015,100,"EN",NA,"EN",7.359579,46.231164,NA,-4915.15284305909,-4461,-5323
"360","neonet","La Gilliere","CRG-1322",6746,90,"EN",NA,"EN",7.359579,46.231164,NA,-5654.62350182923,-5372,-5983
"361","neonet","Sion-Planta","CRG-271",6400,140,"EN",NA,"EN",7.357827,46.232916,NA,-5352.7991426081,-4789,-5739
"362","neonet","Sion-Planta","CRG-276",6400,120,"EN",NA,"EN",7.357827,46.232916,NA,-5359.14969683297,-4843,-5720
"363","neonet","Sion-Planta","CRG-279",6200,100,"EN",NA,"EN",7.357827,46.232916,NA,-5135.37277452273,-4715,-5479
"364","neonet","Sion-Planta","CRG-280",6500,80,"EN",NA,"EN",7.357827,46.232916,NA,-5446.8167226067,-5208,-5713
"365","neonet","Grotte de la Vieille Eglise","CRG-539",6255,103,"EN",NA,"EN",6.2834,45.9001,NA,-5204.04376885649,-4728,-5608
"366","neonet","Sous-le-Scex","CRG-569",6080,80,"EN",NA,"EN",7.364469,46.232529,NA,-4995.58430851783,-4622,-5323
"367","neonet","Abri Freymond","CRG-579",7190,140,"LM",NA,"LM",6.4167,46.6334,NA,-6059.9754035002,-5624,-6476
"368","neonet","Sous-le-Scex","CRG-852",6095,70,"EN",NA,"EN",7.364469,46.232529,NA,-5016.03503708227,-4712,-5316
"369","neonet","Chemin des Collines","CRG-885",6025,70,"EN",NA,"EN",7.353822,46.232509,NA,-4920.60241484545,-4609,-5297
"370","neonet","Chemin des Collines","CRG-886",6780,80,"EN",NA,"EN",7.353822,46.232509,NA,-5680.3566690296,-5473,-5983
"371","neonet","Chemin des Collines","CRG-928",7400,60,"LM",NA,"LM",7.353822,46.232509,NA,-6276.54510644146,-6024,-6460
"372","neonet","Cueva de Murcielagos de Albunol","CSIC-1133",6086,45,"EN",NA,"EN",-3.214978,36.795137,NA,-4998.33822631576,-4785,-5290
"373","neonet","Abrigo de Verdelpino","CSIC-153b",7950,150,"UM",NA,"UM",-2.08,40.15,NA,-6860.23628843703,-6268,-7529
"374","neonet","Alto de Rodilla","CSIC-1967",6170,55,"EN",NA,"EN",-3.468735,42.457831,NA,-5114.57508391945,-4838,-5356
"375","neonet","Cueva de Murcielagos de Albunol","CSIC-247",7440,100,"EN",NA,"EN",-3.214978,36.795137,NA,-6297.8033786817,-5929,-6641
"376","neonet","Cova del Parco","CSIC-280",6450,230,"EN",NA,"EN",0.960622,41.912431,NA,-5374.76404703015,-4505,-6065
"377","neonet","Cova del Parco","CSIC-281",6170,70,"EN",NA,"EN",0.960622,41.912431,NA,-5112.11125786574,-4788,-5462
"378","neonet","Cova Fosca","CSIC-353",7640,110,"LM",NA,"LM",-0.13224,40.45999,NA,-6492.18139273171,-6073,-7044
"379","neonet","Cova Fosca","CSIC-356",7100,70,"LM",NA,"LM",-0.13224,40.45999,NA,-5969.20522933239,-5720,-6231
"380","neonet","Cova Fosca","CSIC-357",7210,70,"LM",NA,"LM",-0.13224,40.45999,NA,-6071.52691931385,-5802,-6383
"381","neonet","Cueva de Chaves","CSIC-378",6460,70,"EN",NA,"EN",-0.15,42.2255,NA,-5415.35884935882,-5130,-5630
