Code_Region;Region / Country;Department / District;Municipality;Site;Cultural_complex;Cultural_aspect;Event_id.;Method_1;Lab_count_id.;14C_age_BP;STD;Curve;Method_2;Material;Generic_Specific_id.;Anatomical_id.;Identified_by;Reference(s);Comment_1;STD_accuracy;Accuracy_score;Material_reliability;Reliability_score;Quality_score;Comment_2;HPD_IntCal20;ChronoModel_id.;BMAP_EMAP;MACT-1;MACT-2;MACT-3
CWM_A053;Hrvatska (CR);Šibensko-Kninska;Šibenik;Danilo Bitinj;DKV_DNL;Danilo;A053_DNL#TR-B_US-6#16;14C;PSU-6008/UCIAMS-140258;5900;25;intcal20.14c;AMS;Bone collagen;Capra hircus;na;na;McClure et al. 2018;_;HIGH;4;SLS;3;12;_;"[ -4835 ; -4714 ]";A053_DNL;"[-5059 ; -4747]";4970;4780;
CWM_A053;Hrvatska (CR);Šibensko-Kninska;Skradin;Rašinovac;IMP_ARC;Impressa;A053_RSN#US-3_Spit-24#3;14C;PSU-6492/UCIAMS-158546;7065;25;intcal20.14c;AMS;Bone collagen;Capra hircus;Vertebra (thoracal);na;Podrug et al. 2018;_;HIGH;4;SLS;3;12;_;"[ -6010 ; -5889 ]";A053_RSN;"[-5976 ; -5918]";5940;;
CWM_A053;Hrvatska (CR);Šibensko-Kninska;Šibenik;Konjevrate;IMP;Impressa;A053_KNJ#TR-3#US-4;14C;PSUAMS-1431;6985;30;intcal20.14c;AMS;Bone collagen;Bos taurus;na;na;McClure et al. 2018, on line;_;HIGH;4;SLS;3;12;_;"[ -5978 ; -5769 ] ";A053_KNJ;"[-5917 ; -5819]";5870;;
CWM_A053;Hrvatska (CR);Šibensko-Kninska;Šibenik;Konjevrate;IMP;Impressa;A053_KNJ#BB#US-8;14C;PSUAMS-1432;6950;45;intcal20.14c;AMS;Bone collagen;na;na;na;McClure et al. 2018, on line;_;HIGH;4;SLS;3;12;_;"[ -5971 ; -5731 ] ";A053_KNJ;"[-5917 ; -5819]";5870;;
CWM_A053;Hrvatska (CR);Šibensko-Kninska;Šibenik;Konjevrate;IMP;Impressa;A053_KNJ#BB#US-7;14C;PSUAMS-1433;7000;30;intcal20.14c;AMS;Bone collagen;Capra hircus;na;na;McClure et al. 2018, on line;_;HIGH;4;SLS;3;12;_;"[ -5981 ; -5792 ] ";A053_KNJ;"[-5917 ; -5819]";5870;;
CWM_C024;Sicilia (IT);Trapani;Partanna;Stretto;NA;na;C024_STR#Ditch#I4062;;PSUAMS-1950;5980;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (female, adult);Cranium, temporal (pars petrosa);na;Fernandes et al. 2020;;HIGH;4;SLS;3;12;d13C values out of MRE;"[ -4981 ; -4784 ]";C024_STR;"[ -4925 ; -4751 ]";;;
CWM_C024;Sicilia (IT);Trapani;Partanna;Stretto;NA;na;C024_STR#Ditch#I4065;;PSUAMS-1951;5980;35;intcal20.14c;AMS;Bone collagen;Homo sapiens (female, adult);Cranium, temporal (pars petrosa);na;Fernandes et al. 2020;;HIGH;4;SLS;3;12;d13C values out of MRE;"[ -4986 ; -4734 ]";C024_STR;"[ -4925 ; -4751 ]";;;
CWM_C024;Sicilia (IT);Trapani;Partanna;Stretto;NA;na;C024_STR#Ditch#I4063;;PSUAMS-2263;5995;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (female, adult);Cranium, temporal (pars petrosa);na;Fernandes et al. 2020;;HIGH;4;SLS;3;12;d13C values out of MRE;"[ -4985 ; -4794 ]";C024_STR;"[ -4925 ; -4751 ]";;;
CWM_C024;Sicilia (IT);Trapani;Partanna;Stretto;NA;na;C024_STR#Ditch#I4064;;PSUAMS-2266;5900;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (male, adult);Cranium, temporal (pars petrosa);na;Fernandes et al. 2020;;HIGH;4;SLS;3;12;d13C values out of MRE;"[ -4839 ; -4710 ]";C024_STR;"[ -4925 ; -4751 ]";;;
CWM_A053;Hrvatska (CR);Šibensko-Kninska;Drniš;Pokrovnik;IMP_ARC;Impressa;A053_PKR#TR-D_Level-14#50;14C;PSUAMS-3463;6735;30;intcal20.14c;AMS;Bone collagen;Bos taurus;na;na;McClure et al. 2018;_;HIGH;4;SLS;3;12;_;"[ -5713 ; -5568 ]";A053_PKR;"[-5976 ; -5553] ";5940;5690;
CWM_C044;Sardegna (IT);Sassari;Mara;Filiestru (grotta);CRD_BFP;Cardial (BFP);C044_FLS#TR-B_Level-12;14C;Q-3020;6710;75;intcal20.14c;LSC;Charcoal;na;na;na;Trump 1983;_;LOW;2;OWE;2;4;_;"[ -5728 ; -5482 ]";C044_FLS;"[-5658 ; -5387]";5530;;
CWM_C044;Sardegna (IT);Sassari;Mara;Filiestru (grotta);CRD_BFP;Cardial (BFP);C044_FLS#TR-B_Level-11_Spit-1;14C;Q-3021;6615;75;intcal20.14c;LSC;Charcoal;na;na;na;Trump 1983;_;LOW;2;OWE;2;4;_;"[ -5666 ; -5386 ]";C044_FLS;"[-5658 ; -5387]";5530;;
CWM_C044;Sardegna (IT);Sassari;Mara;Filiestru (grotta);CRD_BFP;Cardial (BFP);C044_FLS#TR-B_Level-10_Spit-5;14C;Q-3022;6515;65;intcal20.14c;LSC;Charcoal;na;na;na;Trump 1983;_;GOOD;3;OWE;2;6;_;"[ -5615 ; -5332 ]";C044_FLS;"[-5658 ; -5387]";5530;;
CWM_C044;Sardegna (IT);Sassari;Mara;Filiestru (grotta);CRD_BFP;Cardial (BFP);C044_FLS#TR-B_Level-10_Spit-2;14C;Q-3023;6470;65;intcal20.14c;LSC;Charcoal;na;na;na;Trump 1983;_;GOOD;3;OWE;2;6;_;"[ -5555 ; -5311 ]";C044_FLS;"[-5658 ; -5387]";5530;;
CWM_C044;Sardegna (IT);Sassari;Mara;Filiestru (grotta);PCRD;na;C044_FLS#TR-B_Level-9_Spit-4;14C;Q-3024;6120;55;intcal20.14c;LSC;Charcoal;na;na;na;Trump 1983;_;GOOD;3;OWE;2;6;_;"[ -5211 ; -4904 ]";C044_FLS;"[-5034 ; -4760]";5040;4770;
CWM_C044;Sardegna (IT);Sassari;Mara;Filiestru (grotta);PCRD;na;C044_FLS#TR-B_Level-9_Spit-1;14C;Q-3025;5900;50;intcal20.14c;LSC;Charcoal;na;na;na;Trump 1983;_;GOOD;3;OWE;2;6;_;"[ -4903 ; -4616 ]";C044_FLS;"[-5034 ; -4760]";5040;4770;
CWM_A073;Friuli-Venezia Giulia (IT);Pordenone;Azzano Decimo;Fagnigola;LIN_FRL;Friul;A073_FGN#Pit-4;14C;R 1545a;5760;160;intcal20.14c;GPC;na;na;na;na;Biagi 1985;_;LOWEST;1;na;1;1;_;"[ -4997 ; -4328 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);CRD;Cardial Cf.;D011_ACN#TR-LBB_Level-26/25;14C;R-101;6220;55;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1966;_;GOOD;3;OWE;2;6;_;"[ -5309 ; -5031 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);_;Chassey Cf.;D011_ACN#LBB_Level-21-24;14C;R-102;5335;50;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1966;_;GOOD;3;OWE;2;6;_;"[ -4326 ; -4000 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP2 Cf.;D011_ACN#LBB_Level-16-19;14C;R-103;5465;50;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1966;_;GOOD;3;OWE;2;6;_;"[ -4442 ; -4172 ]";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Monrupino;Ciclami (grotta dei);NEO;na;A071_CCL#Layer-6;14C;R-1038;6290;130;intcal20.14c;GPC;na;na;na;na;Alessio et al. 1978;_;LOWEST;1;na;1;1;_;"[ -5479 ; -4932 ] ";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);_;Chassey Cf.;D011_ACN#LBB_Level-12-13;14C;R-104;5075;45;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1966;_;HIGH;4;OWE;2;8;_;"[ -3972 ; -3766 ] ";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Monrupino;Ciclami (grotta dei);DKV_VLS;Danilo / Vlaška;A071_CCL#Layer-8b;14C;R-1040a;6300;60;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -5465 ; -5064 ] ";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Monrupino;Ciclami (grotta dei);EME;na;A071_CCL#Layer-9;14C;R-1041;8260;60;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -7475 ; -7079 ]";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Duino-Aurisina;Benussi (grotta);MES;Sauveterrian / Castelnovian mixing;A071_BNS#Layer-C3/C4;14C;R-1042;7230;140;intcal20.14c;GPC;Charred bone;na;na;na;Alessio et al. 1978;_;LOWEST;1;OWE;2;2;_;"[ -6395 ; -5838 ]";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Duino-Aurisina;Benussi (grotta);CST;Castelnovian;A071_BNS#Layer-C3;14C;R-1043;7050;60;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -6055 ; -5785 ]";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Duino-Aurisina;Benussi (grotta);EME;Sauveterrian / Early Trapezes;A071_BNS#Layer-C4;14C;R-1044;7620;150;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;LOWEST;1;OWE;2;2;_;"[ -6823 ; -6087 ]";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Duino-Aurisina;Benussi (grotta);EME;Sauveterrian;A071_BNS#Layer-C5-C6#A;14C;R-1045;8380;60;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -7580 ; -7197 ]";na;na;;;
CWM_A071;Friuli-Venezia Giulia (IT);Trieste;Duino-Aurisina;Benussi (grotta);EME;Sauveterrian;A071_BNS#Layer-C5-C6#B;14C;R-1045a;8650;70;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -7939 ; -7546 ]";na;na;;;
CWM_D012;Liguria (IT);Imperia;Aquila d'Arroscia ;Stefanin (arma dello);EME;Early Mesolithic;D012_STF#TR-LA_Level-4#A;14C;R-109;7800;100;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1965;_;LOWEST;1;OWE;2;2;_;"[ -7031 ; -6455 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-5_Spit-2;14C;R-1100;5865;50;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -4844 ; -4554 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-5_Spit-6a;14C;R-1101a;6080;70;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5208 ; -4803 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-9A;14C;R-1102;6000;70;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5198 ; -4718 ]";na;na;;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Trento;Romagnano 3 (riparo);LIN_GBN;Gaban;A091_RM3#Layer-AA_Spit-1/2;14C;R-1136;6480;50;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -5528 ; -5324 ]";A091_RM3;"[-5420 ; -4661]";5410;4970;4670
CWM_A091;Trentino-Alto Adige (IT);Trento;Trento;Romagnano 3 (riparo);CST;Castelnovian;A091_RM3#Layer-AB_Spit-2/1#A;14C;R-1137;7850;60;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -7030 ; -6509 ]";A091_RM3;"[-6724 ; -6601]";6660;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Trento;Romagnano 3 (riparo);CST;Castelnovian;A091_RM3#Layer-AB_Spit-2/1#B;14C;R-1137A;7500;160;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;LOWEST;1;OWE;2;2;_;"[ -6644 ; -6030 ]";na;na;;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Trento;Romagnano 3 (riparo);CST;Castelnovian;A091_RM3#Layer-AB_Spit-2/1#C;14C;R-1137B;7800;80;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;LOW;2;OWE;2;4;_;"[ -7026 ; -6460 ]";A091_RM3;"[-6724 ; -6601]";6660;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Trento;Romagnano 3 (riparo);MES;Mixing Early / Late Mesolithic;A091_RM3#Layer-AB_Spit-3;14C;R-1138;8140;80;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;LOW;2;OWE;2;4;_;"[ -7452 ; -6827 ]";A091_RM3;na;;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ischia Podetti;Pradestel ;CST;Castelnovian;A091_PRD#Layer-D1/D3;14C;R-1148;6870;50;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -5881 ; -5656 ]";na;na;;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ischia Podetti;Pradestel ;EME;Sauveterrian;A091_PRD#Layer-H-H2;14C;R-1149;8200;50;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -7446 ; -7063 ]";na;na;;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ischia Podetti;Pradestel ;EME;Sauveterrian;A091_PRD#Layer-L1;14C;R-1150;8240;200;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;LOWEST;1;OWE;2;2;_;"[ -7593 ; -6686 ]";na;na;;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ischia Podetti;Pradestel ;EME;Sauveterrian;A091_PRD#Layer-L7-L7C-L8;14C;R-1151;9320;50;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1978;_;GOOD;3;OWE;2;6;_;"[ -8731 ; -8354 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);LIN_SSV;Sasso / Venere;C033_MVE#TR-AB_Layer-4base;14C;R-1167;6860;60;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1991;_;GOOD;3;OWE;2;6;_;"[ -5881 ; -5633 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);LIN_SSV;Sasso / Venere;C033_MVE#TR-AB_Layer-2;14C;R-1168a;4990;50;intcal20.14c;LSC;Charcoal;na;2 fgts;na;Alessio et al. 1991;_;GOOD;3;OWE;2;6;_;"[ -3944 ; -3649 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);LIN_SSV;Sasso / Venere;C033_MVE#TR-AB_Layer-3;14C;R-1169a;5770;50;intcal20.14c;LSC;Charcoal;na;3 fgts;na;Alessio et al. 1991;_;GOOD;3;OWE;2;6;_;"[ -4723 ; -4461 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);NA;na;C033_MVE#TR-AB_Layer-6;14C;R-1170;8000;160;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1991;_;LOWEST;1;OWE;2;2;_;"[ -7345 ; -6504 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);LIN_SSV;Sasso / Venere;C033_MVE#TR-AB_Layer-4;14C;R-1171;5270;60;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1991;_;GOOD;3;OWE;2;6;_;"[ -4247 ; -3968 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);LIN_SSV;Sasso / Venere;C033_MVE#TR-C_Layer-2;14C;R-1173;5900;300;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1991;_;LOWEST;1;OWE;2;2;_;"[ -5472 ; -4168 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);LIN_SSV;Sasso / Venere;C033_MVE#TR-C_Layer-3;14C;R-1174;5800;60;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1991;_;GOOD;3;OWE;2;6;_;"[ -4790 ; -4501 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);LIN_SSV;Sasso / Venere;C033_MVE#TR-C_Layer-4;14C;R-1175;6940;100;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1991;_;LOWEST;1;OWE;2;2;_;"[ -6006 ; -5657 ]";na;na;;;
CWM_C033;Lazio (IT);Viterbo;Caprarola;Monte Venere (grotta di);NA;na;C033_MVE#TR-C_Layer-7;14C;R-1176;5650;100;intcal20.14c;LSC;Charcoal;na;na;na;Alessio et al. 1991;_;LOWEST;1;OWE;2;2;_;"[ -6006 ; -5657 ]";na;na;;;
CWM_D012;Liguria (IT);Imperia;Aquila d'Arroscia ;Stefanin (arma dello);_;Chassey Cf.;D012_STF#TR-LA_Level-3A;14C;R-124;5600;80;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1967;_;LOW;2;OWE;2;4;_;"[ -4652 ; -4265 ]";na;na;;;
CWM_D012;Liguria (IT);Imperia;Aquila d'Arroscia ;Stefanin (arma dello);EME;Early Mesolithic;D012_STF#TR-LA_Level-5A;14C;R-126;8100;90;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1967;_;LOW;2;OWE;2;4;_;"[ -7338 ; -6699 ]";na;na;;;
CWM_B032;Campania E. (IT);Benevento;Baselice;Torrente Cervaro;IMP_GDN;na;B032_TCE#US-9;14C;R-1407;6875;75;intcal20.14c;LSC;Charcoal;na;na;na;Langella et al. 2003;_;LOW;2;na;1;2;_;"[ -5966 ; -5630 ]";na;na;;;
CWM_B032;Campania E. (IT);Benevento;Baselice;Torrente Cervaro;IMP_GDN;na;B032_TCE#US-4;14C;R-1409;7370;165;intcal20.14c;LSC;Charcoal;na;na;na;Langella et al. 2003;_;LOWEST;1;na;1;1;_;"[ -6566 ; -5906 ]";na;na;;;
CWM_B052;Abruzzo (IT);L'Aquila;Trasacco;Continenza (grotta);IMP;Impressa (Guadone / Medio-adriatica);B052_CNT#Spit-7;14C;R-1410;6170;75;intcal20.14c;LSC;Charcoal;na;na;na;Grifoni Cremonesi 2006;_;LOW;2;OWE;2;4;_;"[ -5305 ; -4934 ]";na;na;;;
CWM_B052;Abruzzo (IT);L'Aquila;Trasacco;Continenza (grotta);IMP;Impressa (Guadone / Medio-adriatica);B052_CNT#Spit-20;14C;R-1411;6590;75;intcal20.14c;LSC;Charcoal;na;na;na;Grifoni Cremonesi 2006;_;LOW;2;OWE;2;4;_;"[ -5641 ; -5378 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-5A;14C;R-1420a;6125;70;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5287 ; -4847 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-106;14C;R-1421a;5915;65;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -4950 ; -4612 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-108;14C;R-1422a;5995;70;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5197 ; -4716 ]";na;na;;;
CWM_D012;Liguria (IT);Imperia;Aquila d'Arroscia ;Stefanin (arma dello);_;Chassey Cf.;D012_STF#TR-LA_Level-3B;14C;R-143;5180;70;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1967;_;GOOD;3;OWE;2;6;_;"[ -4229 ; -3797 ]";na;na;;;
CWM_D012;Liguria (IT);Imperia;Aquila d'Arroscia ;Stefanin (arma dello);_;Chassey Cf.;D012_STF#TR-LA_Level-3C;14C;R-143D;5480;80;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1967;_;LOW;2;OWE;2;4;_;"[ -4490 ; -4057 ]";na;na;;;
CWM_D012;Liguria (IT);Imperia;Aquila d'Arroscia ;Stefanin (arma dello);EME;Early Mesolithic;D012_STF#TR-LA_Level-4#B;14C;R-145;8800;300;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1967;_;LOWEST;1;OWE;2;2;_;"[ -8642 ; -7177 ]";na;na;;;
CWM_D012;Liguria (IT);Imperia;Aquila d'Arroscia ;Stefanin (arma dello);EME;Early Mesolithic;D012_STF#TR-LA_Level-5B;14C;R-148;8400;100;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1967;_;LOWEST;1;OWE;2;2;_;"[ -7591 ; -7181 ]";na;na;;;
CWM_A092;Trentino-Alto Adige (IT);Bolzano;Selva di Val Gardena ;Plan de Frea 2;MES;Castelnovian ?;A092_FR2#Profile;14C;R-1497 ;7000;200;intcal20.14c;GPC (?);na;na;na;na;Alessio et al. 1996;_;LOWEST;1;na;1;1;_;"[ -6242 ; -5527 ]";na;na;;;
CWM_C065;Toscana (IT);Lucca;Careggine;Isola Santa;CST;Castelnovian Cf.;C065_ISA#Spit-4B;14C;R-1525;7460;90;intcal20.14c;LSC;Charcoal;na;na;na;Tozzi 1995;_;LOW;2;na;1;2;_;"[ -6459 ; -6088 ]";na;na;;;
CWM_C065;Toscana (IT);Lucca;Careggine;Isola Santa;CST;Castelnovian Cf.;C065_ISA#Spit-4A;14C;R-1525a;7380;130;intcal20.14c;LSC;Charcoal;na;na;na;Tozzi 1995;_;LOWEST;1;na;1;1;_;"[ -6457 ; -6014 ]";na;na;;;
CWM_A073;Friuli-Venezia Giulia (IT);Pordenone;Azzano Decimo;Fagnigola;LIN_FRL;Friul;A073_FGN#Pit-1;14C;R-1544a;6050;90;intcal20.14c;LSC;Charcoal;na;na;na;Biagi 1985;_;LOW;2;OWE;2;4;_;"[ -5209 ; -4728 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-165;14C;R-1777;5910;65;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -4945 ; -4610 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-A_ST-107;14C;R-1778;6040;70;intcal20.14c;LSC;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5206 ; -4730 ]";na;na;;;
CWM_A081;Veneto (IT);Belluno;San Vito Di Cadore;Mondeval de Sora VF1;CST;Castelnovian;A081_MDS#VF1#US-48#D;14C;R-1936;4160;55;intcal20.14c;na;Charcoal;na;na;na;Alciati et al. 1994;_;GOOD;3;OWE;2;6;_;"[ -2885 ; -2580 ]";na;na;;;
CWM_A081;Veneto (IT);Belluno;San Vito Di Cadore;Mondeval de Sora VF1;CST;Castelnovian;A081_MDS#VF1#US-48#B;14C;R-1937;8380;70;intcal20.14c;na;Charcoal;na;na;na;Alciati et al. 1994;_;GOOD;3;OWE;2;6;_;"[ -7582 ; -7192 ]";na;na;;;
CWM_A081;Veneto (IT);Belluno;San Vito Di Cadore;Mondeval de Sora VF1;CST;Castelnovian;A081_MDS#VF1#US-48#A;14C;R-1939;7330;50;intcal20.14c;LSC;Charcoal;na;na;na;Alciati et al. 1994;_;GOOD;3;OWE;2;6;_;"[ -6356 ; -6068 ]";na;na;;;
CWM_A081;Veneto (IT);Belluno;San Vito Di Cadore;Mondeval de Sora VF1;CST;Castelnovian;A081_MDS#VF1#US-48#C;14C;R-1941;5875;60;intcal20.14c;LSC;Charcoal;na;na;na;Alciati et al. 1994;_;GOOD;3;OWE;2;6;_;"[ -4897 ; -4551 ]";na;na;;;
CWM_C011;Calabria (IT);Cosenza;Papasidero;Romito (grotta del);BFW;Bande Rosse;C011_RMT;14C;R-223;6420;70;intcal20.14c;GPC;Charcoal;na;na;na;Alessio et al. 1966;_;GOOD;3;OWE;2;6;_;"[ -5515 ; -5218 ]";na;na;;;
CWM_C032;Lazio (IT);Roma;Anguillara Sabazia;Marmotta (La);NEO;CRD / LIN_SSV;C032_MRM#TR-B_B8_post-16;14C;R-2309;6350;75;intcal20.14c;LSC;Waterlogged wood;na;na;na;Fugazzola Delpino et al. 1993;_;LOW;2;OWE;2;4;_;"[ -5475 ; -5081 ]";na;na;;;
CWM_C032;Lazio (IT);Roma;Anguillara Sabazia;Marmotta (La);NEO;CRD / LIN_SSV;C032_MRM#TR-B_B29_post-21;14C;R-2310;6310;75;intcal20.14c;LSC;Waterlogged wood;na;na;na;Fugazzola Delpino et al. 1993;_;LOW;2;OWE;2;4;_;"[ -5470 ; -5061 ]";na;na;;;
CWM_C032;Lazio (IT);Roma;Anguillara Sabazia;Marmotta (La);NEO;CRD / LIN_SSV;C032_MRM#TR-B_B37_post-22;14C;R-2311;6370;95;intcal20.14c;LSC;Waterlogged wood;na;na;na;Fugazzola Delpino et al. 1993;_;LOW;2;OWE;2;4;_;"[ -5516 ; -5067 ]";na;na;;;
CWM_B082;Romagna (IT);Ravenna;Faenza;Fornace Cappuccini;IMP_MAD;Impressa (Medio-adriatica);B082_FCA#US-435E;14C;R-2313;6100;170;intcal20.14c;LSC;Charcoal;na;na;na;Bermond Montanari 2000;_;LOWEST;1;OWE;2;2;_;"[ -5465 ; -4611 ]";na;na;;;
CWM_B082;Romagna (IT);Ravenna;Faenza;Fornace Cappuccini;IMP_MAD;Impressa (Medio-adriatica);B082_FCA#US-443;14C;R-2314;6280;80;intcal20.14c;LSC;Charcoal;na;na;na;Bermond Montanari 2000;_;LOW;2;OWE;2;4;_;"[ -5469 ; -5030 ]";na;na;;;
CWM_C032;Lazio (IT);Roma;Anguillara Sabazia;Marmotta (La);ICC;na;C032_MRM#post-198;14C;R-2336;6550;70;intcal20.14c;LSC;Waterlogged wood;na;na;na;Fugazzola Delpino et al. 1999a;_;GOOD;3;OWE;2;6;_;"[ -5621 ; -5374 ]";na;na;;;
CWM_C032;Lazio (IT);Roma;Anguillara Sabazia;Marmotta (La);ICC;na;C032_MRM#STR-5_external-area_post-219;14C;R-2339;6590;65;intcal20.14c;LSC;Waterlogged wood;Quercus sp.;na;na;Fugazzola Delpino et al. 1999a, Delpino 2020;_;GOOD;3;OWE;2;6;_;"[ -5630 ; -5388 ]";na;na;;;
