"Country"	"SiteName"	"Period"	"PhaseCode"	"Longitude"	"Latitude"	"tpq"	"taq"	"LabCode"	"C14Age"	"C14SD"	"Material"	"mat.life"	"bib"	"bib_url"	"locationID"	"secondLocationID"	"lbl"	"idf"	"colors"
"Italy"	"Grotta delle Arene Candide"	"MN"	"Layer 13C"	8.32828	44.162304	-4549	-5835	"UB-2422"	6345	180	"wood charcoal"	"long life"	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"	"UB-2422"	"510_selectedLayer"	"<b>Grotta delle Arene Candide</b> / wood charcoal (long life)<br/>date: 6345 +/- 180 BP [UB-2422]<br/>tpq/taq: -4549 to -5835 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 13C</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x\" target=\"_blank\">Bagolini & Biagi 1990</a>"	510	"#FF8D1B"
"Italy"	"Grotta della Pollera"	"EN"	"III"	8.314602	44.200546	-4457	-5317	"MC-758"	6000	100	"wood charcoal"	"long life"	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"	"MC-758"	"511_selectedLayer"	"<b>Grotta della Pollera</b> / wood charcoal (long life)<br/>date: 6000 +/- 100 BP [MC-758]<br/>tpq/taq: -4457 to -5317 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>III</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x\" target=\"_blank\">Bagolini & Biagi 1990</a>"	511	"#FF1B1B"
"Swiss"	"Castel Grande di Bellinzona"	"EN"	"Isolated charcoal from layers"	9.017	46.2	-5002	-5465	"B-4565"	6270	40	"wood charcoal"	"long life"	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"	"B-4565"	"512_selectedLayer"	"<b>Castel Grande di Bellinzona</b> / wood charcoal (long life)<br/>date: 6270 +/- 40 BP [B-4565]<br/>tpq/taq: -5002 to -5465 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Isolated charcoal from layers</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x\" target=\"_blank\">Bagolini & Biagi 1990</a>"	512	"#FF1B1B"
"Italy"	"Grotta di Aisone"	"LM"	"n/a"	7.1769	44.3278	-4358	-5004	"R-95"	5825	75	"wood charcoal"	"long life"	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"	"R-95"	"513_selectedLayer"	"<b>Grotta di Aisone</b> / wood charcoal (long life)<br/>date: 5825 +/- 75 BP [R-95]<br/>tpq/taq: -4358 to -5004 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x\" target=\"_blank\">Bagolini & Biagi 1990</a>"	513	"#3737FF"
"Italy"	"Fienile Rossino"	"LM"	"Posthole"	10.356111	45.599167	-5479	-5983	"Bln-3277"	6810	70	"wood charcoal"	"long life"	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"	"Bln-3277"	"514_selectedLayer"	"<b>Fienile Rossino</b> / wood charcoal (long life)<br/>date: 6810 +/- 70 BP [Bln-3277]<br/>tpq/taq: -5479 to -5983 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Posthole</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x\" target=\"_blank\">Bagolini & Biagi 1990</a>"	514	"#3737FF"
"Italy"	"Riparo Romagnano III"	"MN"	"T1"	11.101278	46.01747	-4049	-4497	"R-779a"	5470	50	"wood charcoal"	"long life"	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"	"R-779a"	"515_selectedLayer"	"<b>Riparo Romagnano III</b> / wood charcoal (long life)<br/>date: 5470 +/- 50 BP [R-779a]<br/>tpq/taq: -4049 to -4497 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>T1</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x\" target=\"_blank\">Bagolini & Biagi 1990</a>"	515	"#FF8D1B"
"Italy"	"Arma dell’Aquila"	"EN"	"Hearth 5"	8.32967	44.204708	-4790	-5511	"Bln-3450"	6240	90	"wood charcoal"	"long life"	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"	"Bln-3450"	"516_selectedLayer"	"<b>Arma dell’Aquila</b> / wood charcoal (long life)<br/>date: 6240 +/- 90 BP [Bln-3450]<br/>tpq/taq: -4790 to -5511 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Hearth 5</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x\" target=\"_blank\">Bagolini & Biagi 1990</a>"	516	"#FF1B1B"
"Italy"	"Monte Maulo"	"EN"	"B198"	14.917	41.8074	-4801	-5471	"OxA-653"	6210	70	"fauna"	"short life"	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"	"OxA-653"	"517_selectedLayer"	"<b>Monte Maulo</b> / fauna (short life)<br/>date: 6210 +/- 70 BP [OxA-653]<br/>tpq/taq: -4801 to -5471 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>B198</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x\" target=\"_blank\">Gowlett et al. 1987</a>"	517	"#FF1B1B"
"Italy"	"Monte Maulo"	"EN"	"B198"	14.917	41.8074	-5213	-5725	"OxA-651"	6540	80	"fauna"	"short life"	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"	"OxA-651"	"518_selectedLayer"	"<b>Monte Maulo</b> / fauna (short life)<br/>date: 6540 +/- 80 BP [OxA-651]<br/>tpq/taq: -5213 to -5725 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>B198</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x\" target=\"_blank\">Gowlett et al. 1987</a>"	518	"#FF1B1B"
"Italy"	"Colle del Fico"	"EN"	"A268 and A184 (various squares)"	14.647	41.549	-4369	-5004	"OxA-654"	5840	70	"fauna"	"short life"	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"	"OxA-654"	"519_selectedLayer"	"<b>Colle del Fico</b> / fauna (short life)<br/>date: 5840 +/- 70 BP [OxA-654]<br/>tpq/taq: -4369 to -5004 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>A268 and A184 (various squares)</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x\" target=\"_blank\">Gowlett et al. 1987</a>"	519	"#FF1B1B"
"Italy"	"Monte Maulo"	"EN"	"B198"	14.917	41.8074	-4905	-5478	"OxA-652"	6280	70	"fauna"	"short life"	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"	"OxA-652"	"520_selectedLayer"	"<b>Monte Maulo</b> / fauna (short life)<br/>date: 6280 +/- 70 BP [OxA-652]<br/>tpq/taq: -4905 to -5478 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>B198</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x\" target=\"_blank\">Gowlett et al. 1987</a>"	520	"#FF1B1B"
"Italy"	"Lama dei Peligni"	"EN"	"Sample of human left humerus, discovered in 1913, from La Maiella"	14.183333	42.049936	-5213	-5725	"OxA-1958"	6540	80	"bone (human)"	"short life"	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb00468.x"	"OxA-1958"	"521_selectedLayer"	"<b>Lama dei Peligni</b> / bone (human) (short life)<br/>date: 6540 +/- 80 BP [OxA-1958]<br/>tpq/taq: -5213 to -5725 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Sample of human left humerus, discovered in 1913, from La Maiella</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1990.tb00468.x\" target=\"_blank\">Hedges et al. 1990</a>"	521	"#FF1B1B"
"Italy"	"San Marco di Gubbio"	"EN"	"Layer 22, 116-7E/213N"	12.598891	43.329629	-4791	-5515	"OxA-1852"	6245	90	"plant seed"	"short life"	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"	"OxA-1852"	"522_selectedLayer"	"<b>San Marco di Gubbio</b> / plant seed (short life)<br/>date: 6245 +/- 90 BP [OxA-1852]<br/>tpq/taq: -4791 to -5515 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 22, 116-7E/213N</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x\" target=\"_blank\">Hedges et al. 1990</a>"	522	"#FF1B1B"
"Italy"	"San Marco di Gubbio"	"EN"	"Layer 22, 115E/214N"	12.598891	43.329629	-4853	-5477	"OxA-1851"	6270	70	"cereal"	"short life"	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"	"OxA-1851"	"523_selectedLayer"	"<b>San Marco di Gubbio</b> / cereal (short life)<br/>date: 6270 +/- 70 BP [OxA-1851]<br/>tpq/taq: -4853 to -5477 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 22, 115E/214N</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x\" target=\"_blank\">Hedges et al. 1990</a>"	523	"#FF1B1B"
"Italy"	"San Marco di Gubbio"	"EN"	"Layer 15/3, 109-1 IOE"	12.598891	43.329629	-4683	-5467	"OxA-1854"	6120	90	"cereal"	"short life"	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"	"OxA-1854"	"524_selectedLayer"	"<b>San Marco di Gubbio</b> / cereal (short life)<br/>date: 6120 +/- 90 BP [OxA-1854]<br/>tpq/taq: -4683 to -5467 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 15/3, 109-1 IOE</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x\" target=\"_blank\">Hedges et al. 1990</a>"	524	"#FF1B1B"
"Italy"	"San Marco di Gubbio"	"EN"	"Layer 17, 113-4E/215N"	12.598891	43.329629	-5045	-5630	"OxA-1853"	6430	80	"cereal"	"short life"	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"	"OxA-1853"	"525_selectedLayer"	"<b>San Marco di Gubbio</b> / cereal (short life)<br/>date: 6430 +/- 80 BP [OxA-1853]<br/>tpq/taq: -5045 to -5630 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 17, 113-4E/215N</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x\" target=\"_blank\">Hedges et al. 1990</a>"	525	"#FF1B1B"
"Italy"	"San Marco di Gubbio"	"EN"	"Layer 15, 111-113E"	12.598891	43.329629	-4343	-4899	"OxA-1855"	5750	70	"fauna"	"short life"	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"	"OxA-1855"	"526_selectedLayer"	"<b>San Marco di Gubbio</b> / fauna (short life)<br/>date: 5750 +/- 70 BP [OxA-1855]<br/>tpq/taq: -4343 to -4899 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 15, 111-113E</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x\" target=\"_blank\">Hedges et al. 1990</a>"	526	"#FF1B1B"
"France"	"Abri de la Grande Rivoire"	"MN"	"NM2"	5.638553	45.2058	-3533	-4210	"Ly-137 (OxA-5370)"	5030	70	"fauna"	"short life"	"Hedges et al. 1997"	"https://doi.org/10.1111/j.1475-4754.1997.tb00820.x"	"Ly-137 (OxA-5370)"	"527_selectedLayer"	"<b>Abri de la Grande Rivoire</b> / fauna (short life)<br/>date: 5030 +/- 70 BP [Ly-137 (OxA-5370)]<br/>tpq/taq: -3533 to -4210 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>NM2</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.1997.tb00820.x\" target=\"_blank\">Hedges et al. 1997</a>"	527	"#FF8D1B"
"Italy"	"Grotta dell'Uzzo"	"EN"	"F[7-10]-W[15]"	12.786694	38.109951	-6073	-6433	"x-3"	7413	39	"shell"	"long life"	"Manino et al. 2012"	"https://doi.org/10.1111/j.1475-4754.2007.00291.x"	"x-3"	"528_selectedLayer"	"<b>Grotta dell'Uzzo</b> / shell (long life)<br/>date: 7413 +/- 39 BP [x-3]<br/>tpq/taq: -6073 to -6433 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>F[7-10]-W[15]</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.2007.00291.x\" target=\"_blank\">Manino et al. 2012</a>"	528	"#FF1B1B"
"Italy"	"Grotta dell'Uzzo"	"EN"	"F[7-10]-W[15]"	12.786694	38.109951	-5891	-6224	"OxA-13808"	7173	37	"shell"	"long life"	"Manino et al. 2012"	"https://doi.org/10.1111/j.1475-4754.2007.00291.x"	"OxA-13808"	"529_selectedLayer"	"<b>Grotta dell'Uzzo</b> / shell (long life)<br/>date: 7173 +/- 37 BP [OxA-13808]<br/>tpq/taq: -5891 to -6224 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>F[7-10]-W[15]</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.2007.00291.x\" target=\"_blank\">Manino et al. 2012</a>"	529	"#FF1B1B"
"Italy"	"Grotta dell'Edera"	"MN"	"Layer 2"	13.670218	45.754827	-3654	-4042	"GrN-26797"	5080	40	"wood charcoal"	"long life"	"Bonizzoni et al. 2009"	"https://doi.org/10.1111/j.1475-4754.2008.00412.x"	"GrN-26797"	"530_selectedLayer"	"<b>Grotta dell'Edera</b> / wood charcoal (long life)<br/>date: 5080 +/- 40 BP [GrN-26797]<br/>tpq/taq: -3654 to -4042 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 2</i> <br/>ref: <a href=\"https://doi.org/10.1111/j.1475-4754.2008.00412.x\" target=\"_blank\">Bonizzoni et al. 2009</a>"	530	"#FF8D1B"
"France"	"Les Breguieres"	"EN"	"Burial 8"	7.00635	43.59501	-4610	-4991	"LTL-18523A"	5920	35	"bone (human)"	"short life"	"Rivollat et al."	"https://doi.org/10.1126/sciadv.aaz5344"	"LTL-18523A"	"531_selectedLayer"	"<b>Les Breguieres</b> / bone (human) (short life)<br/>date: 5920 +/- 35 BP [LTL-18523A]<br/>tpq/taq: -4610 to -4991 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Burial 8</i> <br/>ref: <a href=\"https://doi.org/10.1126/sciadv.aaz5344\" target=\"_blank\">Rivollat et al.</a>"	531	"#FF1B1B"
"Italy"	"Masseria Stevanato"	"MN"	"Layer 13"	16.8676	41.0687	-3540	-4043	"LTL-620a"	5018	60	"n/a"	"others"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"LTL-620a"	"532_selectedLayer"	"<b>Masseria Stevanato</b> / n/a (others)<br/>date: 5018 +/- 60 BP [LTL-620a]<br/>tpq/taq: -3540 to -4043 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 13</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	532	"#FF8D1B"
"Italy"	"Masseria Stevanato"	"MN"	"Layer 12"	16.8676	41.0687	-3798	-4333	"LTL-621a"	5244	55	"n/a"	"others"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"LTL-621a"	"533_selectedLayer"	"<b>Masseria Stevanato</b> / n/a (others)<br/>date: 5244 +/- 55 BP [LTL-621a]<br/>tpq/taq: -3798 to -4333 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 12</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	533	"#FF8D1B"
"Italy"	"Masseria Stevanato"	"MN"	"Layer 2"	16.8676	41.0687	-3653	-4224	"LTL-623a"	5115	50	"n/a"	"others"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"LTL-623a"	"534_selectedLayer"	"<b>Masseria Stevanato</b> / n/a (others)<br/>date: 5115 +/- 50 BP [LTL-623a]<br/>tpq/taq: -3653 to -4224 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 2</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	534	"#FF8D1B"
"Italy"	"Carpignano Salentino"	"MN"	"Isolated bone 15m from burial of Arnesano"	18.341256	40.196751	-4269	-4781	"LTL-126A"	5660	60	"bone (human)"	"short life"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"LTL-126A"	"535_selectedLayer"	"<b>Carpignano Salentino</b> / bone (human) (short life)<br/>date: 5660 +/- 60 BP [LTL-126A]<br/>tpq/taq: -4269 to -4781 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Isolated bone 15m from burial of Arnesano</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	535	"#FF8D1B"
"Italy"	"Carrara San Francesco"	"EN"	"Burial 2"	16.502	41.241	-4712	-5307	"Eth-21724"	6080	65	"bone (human)"	"short life"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"Eth-21724"	"536_selectedLayer"	"<b>Carrara San Francesco</b> / bone (human) (short life)<br/>date: 6080 +/- 65 BP [Eth-21724]<br/>tpq/taq: -4712 to -5307 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Burial 2</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	536	"#FF1B1B"
"Italy"	"Martinetti"	"EN"	"Sezione 6"	16.1593	41.8575	-3651	-4327	"Beta-80605"	5170	70	"wood charcoal"	"long life"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"Beta-80605"	"537_selectedLayer"	"<b>Martinetti</b> / wood charcoal (long life)<br/>date: 5170 +/- 70 BP [Beta-80605]<br/>tpq/taq: -3651 to -4327 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Sezione 6</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	537	"#FF1B1B"
"Italy"	"San Marco"	"EN"	"n/a"	15.6414	41.7118	-4999	-5470	"LTL-1727a"	6277	45	"n/a"	"others"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"LTL-1727a"	"538_selectedLayer"	"<b>San Marco</b> / n/a (others)<br/>date: 6277 +/- 45 BP [LTL-1727a]<br/>tpq/taq: -4999 to -5470 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	538	"#FF1B1B"
"Italy"	"Capo Alfiere"	"MN"	"Layer Ia"	17.186	39.025	-4404	-5303	"TX-7768"	5950	101	"fauna"	"short life"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"TX-7768"	"539_selectedLayer"	"<b>Capo Alfiere</b> / fauna (short life)<br/>date: 5950 +/- 101 BP [TX-7768]<br/>tpq/taq: -4404 to -5303 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer Ia</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	539	"#FF8D1B"
"Italy"	"Grotta S. Croce"	"EN"	"n/a"	16.469149	41.176935	-5069	-5521	"OxA-7595"	6375	50	"wood charcoal"	"long life"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"OxA-7595"	"540_selectedLayer"	"<b>Grotta S. Croce</b> / wood charcoal (long life)<br/>date: 6375 +/- 50 BP [OxA-7595]<br/>tpq/taq: -5069 to -5521 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	540	"#FF1B1B"
"Italy"	"Masseria Stevanato"	"MN"	"Burial T1"	16.8676	41.0687	-3799	-4234	"LTL-622a"	5190	35	"bone (human)"	"short life"	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"	"LTL-622a"	"541_selectedLayer"	"<b>Masseria Stevanato</b> / bone (human) (short life)<br/>date: 5190 +/- 35 BP [LTL-622a]<br/>tpq/taq: -3799 to -4234 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Burial T1</i> <br/>ref: <a href=\"https://doi.org/10.1177/0959683613486942\" target=\"_blank\">Fiorentino et al. 2013</a>"	541	"#FF8D1B"
